Source,Destination,Packet_Size,Attack_Type,Timestamp,Direction
Client2,Server,1542,DDoS,36.52272782608867,OUT
Client2,Server,119,PortScan,36.540994730079305,OUT
Client4,Server,1670,DDoS,36.65250166307997,OUT
Client5,Server,1146,Exfiltration,36.8102644736118,OUT
Client5,Server,278,PortScan,36.863961089785136,OUT
Client1,Server,1162,Benign,36.917035290231524,OUT
Client1,Server,236,BruteForce,36.946618790774046,OUT
Client2,Server,906,Exfiltration,36.967745262256486,OUT
Client3,Server,114,PortScan,36.968528727493954,OUT
Client1,Server,1502,DDoS,37.10397026415309,OUT
Client1,Server,678,Benign,37.239004586106766,OUT
Client2,Server,118,PortScan,37.26143167314745,OUT
Client4,Server,281,BruteForce,37.404378123495874,OUT
Client3,Server,1011,Exfiltration,37.448972552389854,OUT
Client5,Server,256,PortScan,37.544594575883565,OUT
Client2,Server,225,BruteForce,37.66897627874323,OUT
Client2,Server,1210,DDoS,37.68640484648867,OUT
Client1,Server,1258,Benign,37.734295552582985,OUT
Client1,Server,210,BruteForce,37.90024730498965,OUT
Client2,Server,821,Exfiltration,37.911450836891426,OUT
Client3,Server,174,PortScan,37.925465685842894,OUT
Client4,Server,1560,DDoS,37.94609715840234,OUT
Client2,Server,134,PortScan,38.0261814026166,OUT
Client5,Server,929,Exfiltration,38.092808229057994,OUT
Client1,Server,1239,DDoS,38.158395784847364,OUT
Client5,Server,104,PortScan,38.165588136757044,OUT
Client3,Server,842,Exfiltration,38.24781248320946,OUT
Client2,Server,334,BruteForce,38.277281447796184,OUT
Client1,Server,750,Benign,38.33422545026508,OUT
Client4,Server,286,BruteForce,38.42849070160708,OUT
Client2,Server,1803,DDoS,38.43018087920592,OUT
Client5,Server,201,PortScan,38.787133202940936,OUT
Client2,Server,161,PortScan,38.89527156582003,OUT
Client2,Server,1132,Exfiltration,38.96737794361423,OUT
Client1,Server,245,BruteForce,38.99349892596723,OUT
Client4,Server,1596,DDoS,39.06557627619638,OUT
Client2,Server,369,BruteForce,39.06616685190752,OUT
Client1,Server,964,Benign,39.08572741815289,OUT
Client2,Server,1922,DDoS,39.15419677999644,OUT
Client3,Server,199,PortScan,39.22440622856816,OUT
Client1,Server,1405,DDoS,39.31148441993089,OUT
Client5,Server,986,Exfiltration,39.34823764252756,OUT
Client5,Server,142,PortScan,39.477364057695915,OUT
Client4,Server,399,BruteForce,39.492185026522435,OUT
Client1,Server,416,Benign,39.49905822102651,OUT
Client3,Server,831,Exfiltration,39.514029263139186,OUT
Client1,Server,394,BruteForce,39.72369812103638,OUT
Client5,Server,918,Exfiltration,39.999514673107335,OUT
Client5,Server,126,PortScan,40.08235515739072,OUT
Client1,Server,1156,Benign,40.100542543909974,OUT
Client2,Server,1117,Exfiltration,40.12163714090644,OUT
Client2,Server,171,PortScan,40.23128036313715,OUT
Client3,Server,238,PortScan,40.40251741009874,OUT
Client4,Server,1211,DDoS,40.42768036959396,OUT
Client1,Server,1349,Benign,40.49042261809607,OUT
Client2,Server,285,BruteForce,40.49680844824914,OUT
Client2,Server,1686,DDoS,40.588341328971225,OUT
Client3,Server,1085,Exfiltration,40.607897220127754,OUT
Client1,Server,1599,DDoS,40.70431609560494,OUT
Client1,Server,266,BruteForce,40.75347271053248,OUT
Client4,Server,398,BruteForce,40.7799248957645,OUT
Client2,Server,934,Exfiltration,40.83623079290196,OUT
Client5,Server,1053,Exfiltration,40.95562442126884,OUT
Client1,Server,735,Benign,41.00989974338591,OUT
Client4,Server,1255,DDoS,41.23199050113153,OUT
Client2,Server,265,PortScan,41.272525535321606,OUT
Client5,Server,254,PortScan,41.34283257099889,OUT
Client3,Server,209,PortScan,41.375992907601756,OUT
Client4,Server,270,BruteForce,41.44804049513473,OUT
Client2,Server,1566,DDoS,41.52030525179217,OUT
Client2,Server,1005,Exfiltration,41.531962623292515,OUT
Client5,Server,914,Exfiltration,41.53470345915745,OUT
Client1,Server,380,BruteForce,41.624096221471255,OUT
Client1,Server,1195,Benign,41.70547508928955,OUT
Client2,Server,397,BruteForce,41.76407534383371,OUT
Client3,Server,841,Exfiltration,41.92084886770615,OUT
Client1,Server,582,Benign,41.993908045951535,OUT
Client1,Server,1801,DDoS,42.02158411126254,OUT
Client1,Server,320,BruteForce,42.25281938278736,OUT
Client4,Server,1603,DDoS,42.27011332304969,OUT
Client4,Server,393,BruteForce,42.31192101179096,OUT
Client5,Server,991,Exfiltration,42.3258731994026,OUT
Client1,Server,439,Benign,42.3951150991543,OUT
Client2,Server,1141,Exfiltration,42.419945884933746,OUT
Client2,Server,199,PortScan,42.477339545208686,OUT
Client3,Server,236,PortScan,42.529037174596205,OUT
Client5,Server,123,PortScan,42.784434606114615,OUT
Client2,Server,1433,DDoS,42.82558736398674,OUT
Client1,Server,1206,Benign,42.84610605261059,OUT
Client4,Server,218,BruteForce,42.97323157274832,OUT
Client2,Server,330,BruteForce,42.984544035794414,OUT
Client1,Server,248,BruteForce,43.01193085962503,OUT
Client2,Server,1037,Exfiltration,43.07124797705545,OUT
Client2,Server,287,PortScan,43.11073980041976,OUT
Client1,Server,1732,DDoS,43.14041783660418,OUT
Client4,Server,1976,DDoS,43.157978398337406,OUT
Client1,Server,836,Benign,43.36757271625764,OUT
Client3,Server,982,Exfiltration,43.37479631360457,OUT
Client5,Server,1157,Exfiltration,43.408019698136684,OUT
Client2,Server,1621,DDoS,43.44011902185003,OUT
Client2,Server,290,BruteForce,43.495201467042826,OUT
Client1,Server,365,BruteForce,43.52916447739127,OUT
Client5,Server,168,PortScan,43.536866649522366,OUT
Client3,Server,204,PortScan,43.72962805935147,OUT
Client1,Server,823,Benign,43.756914553880755,OUT
Client2,Server,1102,Exfiltration,43.849270514179416,OUT
Client1,Server,210,BruteForce,44.04339635317021,OUT
Client2,Server,396,BruteForce,44.04468297384047,OUT
Client4,Server,1784,DDoS,44.22487322849171,OUT
Client2,Server,293,PortScan,44.249740366905456,OUT
Client5,Server,1047,Exfiltration,44.30285957175657,OUT
Client4,Server,237,BruteForce,44.399955232616485,OUT
Client1,Server,948,Benign,44.40701140529306,OUT
Client2,Server,1111,Exfiltration,44.43136444193419,OUT
Client1,Server,1515,DDoS,44.436115830846155,OUT
Client2,Server,1527,DDoS,44.49305950215317,OUT
Client3,Server,1068,Exfiltration,44.73578711731309,OUT
Client5,Server,200,PortScan,44.76640053834447,OUT
Client3,Server,229,PortScan,44.87348686561352,OUT
Client2,Server,283,BruteForce,44.96572023565523,OUT
Client1,Server,1152,Benign,45.03664207835957,OUT
Client2,Server,1034,Exfiltration,45.302039320983894,OUT
Client4,Server,1627,DDoS,45.30321475910543,OUT
Client1,Server,303,BruteForce,45.36866826364559,OUT
Client2,Server,164,PortScan,45.37171354205695,OUT
Client3,Server,946,Exfiltration,45.50590865832461,OUT
Client1,Server,1013,Benign,45.518257610504186,OUT
Client1,Server,1599,DDoS,45.601277611774755,OUT
Client5,Server,858,Exfiltration,45.61541284739403,OUT
Client2,Server,1201,DDoS,45.81667747567162,OUT
Client4,Server,309,BruteForce,45.8508151328084,OUT
Client1,Server,380,BruteForce,45.93336102576696,OUT
Client5,Server,141,PortScan,45.94476126143893,OUT
Client1,Server,1074,Benign,46.00213645678472,OUT
Client3,Server,242,PortScan,46.03377128366042,OUT
Client5,Server,941,Exfiltration,46.413702733008755,OUT
Client2,Server,203,BruteForce,46.43811929454935,OUT
Client5,Server,239,PortScan,46.47334078208219,OUT
Client1,Server,1588,DDoS,46.48161301836306,OUT
Client2,Server,891,Exfiltration,46.5465936322778,OUT
Client4,Server,1575,DDoS,46.57927944760608,OUT
Client2,Server,194,PortScan,46.58499957925306,OUT
Client1,Server,783,Benign,46.691280460214706,OUT
Client4,Server,350,BruteForce,46.713211157569866,OUT
Client2,Server,1649,DDoS,46.81800159980237,OUT
Client1,Server,1298,Benign,46.946922117313356,OUT
Client3,Server,1102,Exfiltration,46.94838841676154,OUT
Client1,Server,318,BruteForce,47.1041713024674,OUT
Client2,Server,838,Exfiltration,47.129524478222166,OUT
Client2,Server,391,BruteForce,47.159510808028735,OUT
Client4,Server,1457,DDoS,47.185501246795404,OUT
Client2,Server,268,PortScan,47.31283835099247,OUT
Client3,Server,137,PortScan,47.35155113147805,OUT
Client1,Server,840,Benign,47.4452087786366,OUT
Client3,Server,1101,Exfiltration,47.45175152005347,OUT
Client5,Server,1030,Exfiltration,47.46464115221468,OUT
Client5,Server,217,PortScan,47.59841763084023,OUT
Client4,Server,363,BruteForce,47.64987478541223,OUT
Client1,Server,1906,DDoS,47.72853479280066,OUT
Client2,Server,1956,DDoS,47.762887349039005,OUT
Client2,Server,244,BruteForce,48.03683051781182,OUT
Client1,Server,320,BruteForce,48.054409167084486,OUT
Client4,Server,1306,DDoS,48.086595769295826,OUT
Client2,Server,127,PortScan,48.12097085757824,OUT
Client1,Server,1342,Benign,48.21710411983065,OUT
Client5,Server,227,PortScan,48.24855682700153,OUT
Client3,Server,1137,Exfiltration,48.25769706029756,OUT
Client4,Server,207,BruteForce,48.2927129424572,OUT
Client5,Server,1016,Exfiltration,48.466081624777836,OUT
Client3,Server,144,PortScan,48.46750186368714,OUT
Client2,Server,1003,Exfiltration,48.521156007189774,OUT
Client1,Server,596,Benign,48.789588245849885,OUT
Client1,Server,1456,DDoS,48.836737108235866,OUT
Client4,Server,350,BruteForce,48.877575053377136,OUT
Client2,Server,1205,DDoS,49.01903251324534,OUT
Client1,Server,252,BruteForce,49.03651323012207,OUT
Client4,Server,1575,DDoS,49.13284148875394,OUT
Client2,Server,116,PortScan,49.153818580655994,OUT
Client3,Server,1102,Exfiltration,49.176418059468666,OUT
Client3,Server,243,PortScan,49.346332412634034,OUT
Client1,Server,1180,Benign,49.3741738504324,OUT
Client5,Server,1152,Exfiltration,49.436707336419325,OUT
Client2,Server,229,BruteForce,49.49971829892702,OUT
Client5,Server,178,PortScan,49.63046505772797,OUT
Client2,Server,1700,DDoS,49.84959419378512,OUT
Client2,Server,1158,Exfiltration,49.84981954025522,OUT
Client1,Server,1346,Benign,49.85993693818746,OUT
Client1,Server,1797,DDoS,49.88895377662673,OUT
Client1,Server,390,BruteForce,49.91112286791424,OUT
Client4,Server,342,BruteForce,49.93226935528249,OUT
Client5,Server,1152,Exfiltration,49.9611789834101,OUT
Client1,Server,1488,Benign,50.19539706249256,OUT
Client4,Server,1745,DDoS,50.20615157620942,OUT
Client3,Server,833,Exfiltration,50.229327650757526,OUT
Client5,Server,148,PortScan,50.34536926388365,OUT
Client2,Server,117,PortScan,50.362493325018505,OUT
Client2,Server,312,BruteForce,50.40520425519278,OUT
Client4,Server,230,BruteForce,50.467003115611654,OUT
Client3,Server,116,PortScan,50.571838943273676,OUT
Client5,Server,1013,Exfiltration,50.66109022955432,OUT
Client2,Server,832,Exfiltration,50.74533787205348,OUT
Client1,Server,1077,Benign,50.877730883701126,OUT
Client1,Server,1551,DDoS,50.896989807851014,OUT
Client3,Server,834,Exfiltration,50.95246845697929,OUT
Client1,Server,286,BruteForce,50.989917160615676,OUT
Client2,Server,207,BruteForce,51.07356371714659,OUT
Client5,Server,164,PortScan,51.08264909998976,OUT
Client2,Server,1887,DDoS,51.13686297377983,OUT
Client4,Server,1800,DDoS,51.263816105335,OUT
Client1,Server,433,Benign,51.26421635193991,OUT
Client1,Server,204,BruteForce,51.52531565826022,OUT
Client2,Server,1040,Exfiltration,51.55523061755078,OUT
Client4,Server,310,BruteForce,51.707671488525854,OUT
Client2,Server,262,PortScan,51.831110416746434,OUT
Client1,Server,1176,Benign,51.943734544949685,OUT
Client3,Server,117,PortScan,52.01563492912622,OUT
Client5,Server,803,Exfiltration,52.10680363653729,OUT
Client5,Server,273,PortScan,52.14088972283709,OUT
Client2,Server,290,BruteForce,52.17099756607303,OUT
Client1,Server,881,Benign,52.250759163357,OUT
Client1,Server,1678,DDoS,52.28212244784349,OUT
Client3,Server,1184,Exfiltration,52.349105994750275,OUT
Client4,Server,358,BruteForce,52.390078206396254,OUT
Client1,Server,343,BruteForce,52.41409661641696,OUT
Client4,Server,1328,DDoS,52.45271998470845,OUT
Client2,Server,1583,DDoS,52.49372995472685,OUT
Client3,Server,110,PortScan,52.545846606401106,OUT
Client2,Server,335,BruteForce,52.69776342729794,OUT
Client2,Server,1151,Exfiltration,52.79082679505675,OUT
Client1,Server,911,Benign,52.89672702026676,OUT
Client2,Server,1731,DDoS,53.00189437942364,OUT
Client1,Server,208,BruteForce,53.025744390937135,OUT
Client4,Server,1784,DDoS,53.19349646497018,OUT
Client3,Server,147,PortScan,53.201465929990114,OUT
Client2,Server,256,PortScan,53.2152838791567,OUT
Client1,Server,820,Benign,53.24322189344482,OUT
Client3,Server,845,Exfiltration,53.284496001572535,OUT
Client1,Server,1478,DDoS,53.48195168973754,OUT
Client5,Server,1081,Exfiltration,53.55698850556964,OUT
Client1,Server,1211,Benign,53.56586351755938,OUT
Client4,Server,356,BruteForce,53.59296771911961,OUT
Client5,Server,114,PortScan,53.62071124970095,OUT
Client2,Server,354,BruteForce,53.74913085824767,OUT
Client2,Server,1451,DDoS,53.81245697632344,OUT
Client1,Server,1189,Benign,54.020303516721626,OUT
Client5,Server,1005,Exfiltration,54.08186956063326,OUT
Client1,Server,301,BruteForce,54.104426864544855,OUT
Client2,Server,909,Exfiltration,54.26432610757195,OUT
Client1,Server,1998,DDoS,54.40718845746084,OUT
Client2,Server,222,PortScan,54.55317216124653,OUT
Client3,Server,292,PortScan,54.675221937536406,OUT
Client2,Server,303,BruteForce,54.69047294018091,OUT
Client4,Server,1830,DDoS,54.690574640858124,OUT
Client3,Server,826,Exfiltration,54.70157229289073,OUT
Client1,Server,370,BruteForce,54.70340521030677,OUT
Client2,Server,1539,DDoS,54.70755903360413,OUT
Client4,Server,390,BruteForce,54.71780263205345,OUT
Client1,Server,1008,Benign,54.743265763931284,OUT
Client5,Server,103,PortScan,54.78556891712095,OUT
Client2,Server,951,Exfiltration,54.893161019022074,OUT
Client1,Server,1715,DDoS,54.95452762130789,OUT
Client1,Server,1329,Benign,54.97897480649072,OUT
Client5,Server,825,Exfiltration,55.0278248988647,OUT
Client4,Server,269,BruteForce,55.33231000253337,OUT
Client2,Server,181,PortScan,55.338022762011946,OUT
Client2,Server,1845,DDoS,55.35860985637743,OUT
Client5,Server,281,PortScan,55.394096623409425,OUT
Client1,Server,723,Benign,55.45686241066754,OUT
Client2,Server,1064,Exfiltration,55.4950912197297,OUT
Client2,Server,210,BruteForce,55.532433518440854,OUT
Client3,Server,1100,Exfiltration,55.547309702688736,OUT
Client3,Server,183,PortScan,55.59916845404365,OUT
Client1,Server,282,BruteForce,55.69279545346771,OUT
Client5,Server,1080,Exfiltration,55.696785081937946,OUT
Client1,Server,1262,DDoS,55.75816414469096,OUT
Client4,Server,1656,DDoS,55.81094504789858,OUT
Client1,Server,1221,Benign,55.925802563945936,OUT
Client4,Server,292,BruteForce,56.08570512775624,OUT
Client3,Server,212,PortScan,56.30000865165363,OUT
Client2,Server,1562,DDoS,56.41227421042643,OUT
Client3,Server,1160,Exfiltration,56.47279569486858,OUT
Client1,Server,681,Benign,56.671560934415105,OUT
Client2,Server,373,BruteForce,56.70874441541874,OUT
Client4,Server,1370,DDoS,56.750216466475685,OUT
Client2,Server,279,PortScan,56.75808966786119,OUT
Client5,Server,131,PortScan,56.766076991723686,OUT
Client2,Server,878,Exfiltration,56.80187798133282,OUT
Client1,Server,256,BruteForce,56.821373176934316,OUT
Client1,Server,1357,DDoS,56.88928970470172,OUT
Client5,Server,964,Exfiltration,57.06823125385083,OUT
Client3,Server,149,PortScan,57.078559919869605,OUT
Client1,Server,505,Benign,57.17250709118827,OUT
Client4,Server,1674,DDoS,57.31737516572082,OUT
Client4,Server,343,BruteForce,57.33759232229868,OUT
Client1,Server,395,BruteForce,57.450623066618284,OUT
Client2,Server,1699,DDoS,57.45424436408691,OUT
Client3,Server,1198,Exfiltration,57.66815555798711,OUT
Client1,Server,1388,Benign,57.728300544867146,OUT
Client2,Server,349,BruteForce,57.77049590969043,OUT
Client5,Server,220,PortScan,57.799369830554994,OUT
Client5,Server,978,Exfiltration,57.80190025485351,OUT
Client4,Server,1213,DDoS,57.86300173501359,OUT
Client3,Server,251,PortScan,57.99278648509503,OUT
Client1,Server,1281,DDoS,58.02281867322395,OUT
Client1,Server,228,BruteForce,58.13777663705956,OUT
Client2,Server,1083,Exfiltration,58.17611919030188,OUT
Client2,Server,137,PortScan,58.20472527186003,OUT
Client2,Server,1440,DDoS,58.35677532038929,OUT
Client3,Server,1064,Exfiltration,58.412046621440865,OUT
Client5,Server,142,PortScan,58.41332585576478,OUT
Client1,Server,450,Benign,58.423810209868314,OUT
Client4,Server,306,BruteForce,58.433736855720205,OUT
Client5,Server,957,Exfiltration,58.53395603870348,OUT
Client4,Server,1553,DDoS,58.57024989913951,OUT
Client3,Server,142,PortScan,58.595508463393045,OUT
Client2,Server,356,BruteForce,58.62727546227154,OUT
Client2,Server,1050,Exfiltration,58.767908184441644,OUT
Client1,Server,1320,DDoS,58.975335875813954,OUT
Client1,Server,235,BruteForce,59.03927867963673,OUT
Client1,Server,1347,Benign,59.21291085039703,OUT
Client2,Server,133,PortScan,59.262916095306494,OUT
Client4,Server,256,BruteForce,59.2677082975192,OUT
Client2,Server,343,BruteForce,59.32541276524091,OUT
Client2,Server,1167,Exfiltration,59.46512015117095,OUT
Client5,Server,121,PortScan,59.545862480591694,OUT
Client3,Server,1097,Exfiltration,59.652712993409374,OUT
Client1,Server,235,BruteForce,59.72464164233594,OUT
Client2,Server,1859,DDoS,59.78301220201389,OUT
Client4,Server,1449,DDoS,59.820336241079524,OUT
Client5,Server,1006,Exfiltration,59.826943715829785,OUT
Client1,Server,1882,DDoS,59.86055029764657,OUT
Client2,Server,260,BruteForce,59.87992700956232,OUT
Client3,Server,172,PortScan,59.9325233644334,OUT
Client1,Server,1393,Benign,59.93318855053665,OUT
Client2,Server,1106,Exfiltration,60.19430987722666,OUT
Client1,Server,1292,Benign,60.28152070379742,OUT
Client4,Server,359,BruteForce,60.393535088599094,OUT
Client3,Server,1034,Exfiltration,60.41093021021342,OUT
Client2,Server,249,PortScan,60.43186913230671,OUT
Client5,Server,197,PortScan,60.489458853314524,OUT
Client1,Server,251,BruteForce,60.53820420725396,OUT
Client3,Server,132,PortScan,60.540605926824426,OUT
Client4,Server,1953,DDoS,60.6812113450398,OUT
Client5,Server,853,Exfiltration,60.773545325014354,OUT
Client2,Server,355,BruteForce,60.9231233964354,OUT
Client2,Server,1671,DDoS,60.93201185165653,OUT
Client1,Server,1370,Benign,60.96035975905496,OUT
Client5,Server,220,PortScan,60.99484378981793,OUT
Client4,Server,244,BruteForce,61.00984629483313,OUT
Client3,Server,202,PortScan,61.17148492648297,OUT
Client3,Server,898,Exfiltration,61.28784095463904,OUT
Client1,Server,1604,DDoS,61.30381738229188,OUT
Client4,Server,1297,DDoS,61.32594322896129,OUT
Client2,Server,138,PortScan,61.406305243460835,OUT
Client1,Server,341,BruteForce,61.43911191409082,OUT
Client2,Server,400,BruteForce,61.44700367488833,OUT
Client1,Server,733,Benign,61.54107424899653,OUT
Client2,Server,957,Exfiltration,61.6357222292249,OUT
Client5,Server,183,PortScan,61.92536412396426,OUT
Client2,Server,1340,DDoS,61.93570019452648,OUT
Client4,Server,201,BruteForce,61.96357857307785,OUT
Client1,Server,1221,DDoS,62.05758521496591,OUT
Client5,Server,1093,Exfiltration,62.07870871086899,OUT
Client4,Server,1972,DDoS,62.08142704606328,OUT
Client2,Server,332,BruteForce,62.13058452533713,OUT
Client3,Server,252,PortScan,62.144039752054304,OUT
Client1,Server,1063,Benign,62.26587636810039,OUT
